,freq,conf_low,conf_area
0,440.0,440.0,0.0
1,456.0,456.0,0.0
2,409.0,409.0,0.0
3,395.0,395.0,0.0
4,424.31118558738797,379.48521571444314,853.9173536717019
5,424.31118558738797,379.48521571444314,853.9173536717019
6,424.31118558738797,379.48521571444314,853.9173536717019
7,424.31118558738797,379.48521571444314,853.9173536717019
8,424.31118558738797,379.48521571444314,853.9173536717019
9,424.31118558738797,379.48521571444314,853.9173536717019
10,424.31118558738797,379.48521571444314,853.9173536717019
11,424.31118558738797,379.48521571444314,853.9173536717019
12,424.31118558738797,379.48521571444314,853.9173536717019
13,424.31118558738797,379.48521571444314,853.9173536717019
